timestamps,TP9,AF7,AF8,TP10,Right AUX
1678151037.527,-16.602,16.602,7.324,-24.414,-4.395
1678151037.531,-9.766,16.602,5.371,-17.578,2.441
1678151037.535,4.395,11.230,6.836,-2.930,36.621
1678151037.539,7.324,9.277,8.789,0.488,20.508
1678151037.543,10.254,16.113,10.254,-0.488,-1.465
1678151037.547,19.531,23.438,16.602,13.672,-10.254
1678151037.551,20.508,23.926,17.578,14.648,-10.254
1678151037.554,24.414,21.484,13.184,10.254,-1.953
1678151037.558,24.902,22.461,8.789,11.230,-1.465
1678151037.562,21.484,24.902,8.301,8.789,4.883
1678151037.566,23.926,25.879,8.789,8.789,3.906
1678151037.570,28.320,25.391,10.254,16.602,5.371
1678151037.571,29.785,27.832,26.855,31.738,13.672
1678151037.575,34.180,28.809,33.203,43.945,29.297
1678151037.579,37.109,26.367,35.156,44.434,18.555
1678151037.583,33.691,28.320,33.203,42.969,14.160
1678151037.587,35.156,28.809,31.250,43.457,14.160
1678151037.590,41.992,31.250,30.762,49.316,9.277
1678151037.594,38.574,31.738,32.715,47.852,11.719
1678151037.598,36.621,30.273,29.297,42.969,8.301
1678151037.602,37.109,28.809,27.344,43.945,9.766
1678151037.606,33.203,28.320,30.762,41.992,39.062
1678151037.618,34.180,32.227,33.691,37.109,60.547
1678151037.622,41.504,27.344,28.320,45.898,41.016
1678151037.626,38.086,28.809,23.926,46.875,35.645
1678151037.630,7.812,37.598,19.531,13.672,24.414
1678151037.634,-12.695,36.133,13.672,-10.742,40.039
1678151037.638,0.000,29.785,18.066,-4.395,17.090
1678151037.642,1.465,29.297,15.137,-2.930,-20.020
1678151037.645,-15.137,33.203,6.348,-23.926,6.348
1678151037.649,-12.695,34.180,-1.465,-29.297,30.762
1678151037.653,-0.488,33.691,3.418,-16.113,31.738
1678151037.657,2.441,36.133,11.719,-13.184,7.812
1678151037.661,10.254,36.621,12.695,-7.324,3.418
1678151037.657,18.555,39.551,16.602,1.953,60.059
1678151037.661,19.043,41.504,18.555,3.906,58.105
1678151037.665,20.508,41.504,18.555,6.348,30.273
1678151037.669,21.973,42.969,18.555,3.906,25.879
1678151037.673,24.414,41.016,17.090,6.348,24.902
1678151037.677,28.320,39.062,18.066,15.625,26.855
1678151037.681,21.973,38.086,16.113,8.789,9.277
1678151037.684,14.648,36.621,16.113,9.277,8.301
1678151037.688,12.207,36.621,17.090,16.113,2.441
1678151037.692,9.277,37.598,16.602,16.113,4.395
1678151037.696,0.977,32.227,17.090,10.742,27.832
1678151037.700,-4.395,29.785,16.113,7.324,20.508
1678151037.712,1.953,35.156,15.625,11.719,16.113
1678151037.716,4.883,38.086,14.648,7.324,27.344
1678151037.720,5.371,40.039,19.531,2.930,21.484
1678151037.724,1.465,41.992,20.508,1.953,17.090
1678151037.728,3.906,43.945,20.020,2.930,20.508
1678151037.732,13.184,41.504,21.484,7.812,3.418
1678151037.736,8.301,37.598,23.438,4.395,25.391
1678151037.739,3.906,39.062,22.461,2.441,26.855
1678151037.743,3.906,37.109,20.508,4.883,2.930
1678151037.747,0.977,31.250,17.090,7.324,41.016
1678151037.751,4.883,33.691,18.555,8.301,32.715
1678151037.755,4.883,36.133,21.484,2.930,-9.766
1678151037.751,9.277,38.086,20.508,4.883,-11.230
1678151037.755,12.207,37.109,24.902,10.742,-2.441
1678151037.759,6.348,34.668,28.809,7.324,0.488
1678151037.763,3.418,35.156,26.855,1.953,12.695
1678151037.767,4.883,34.180,27.344,-0.488,13.672
1678151037.771,6.348,34.180,27.832,3.906,24.414
1678151037.775,4.883,35.156,27.344,6.836,37.109
1678151037.778,0.000,35.645,26.367,2.441,21.973
1678151037.782,-6.348,33.691,22.949,-3.906,11.719
1678151037.786,-5.859,31.250,24.414,-3.418,-11.230
1678151037.790,-1.953,31.250,21.973,-0.977,-2.930
1678151037.794,0.000,30.762,20.508,-1.465,38.086
1678151037.806,-1.465,29.297,22.949,-4.883,31.250
1678151037.810,-2.930,27.832,22.949,-5.371,2.441
1678151037.814,1.953,29.297,22.949,3.906,-1.953
1678151037.818,4.395,30.762,23.438,4.395,31.250
1678151037.822,-2.441,30.762,24.414,-0.488,42.480
1678151037.826,-0.488,35.156,27.344,3.418,-17.090
1678151037.830,3.418,37.598,27.832,5.859,-24.414
1678151037.833,-0.977,29.785,26.367,6.348,15.625
1678151037.837,12.207,27.832,25.391,18.066,42.480
1678151037.841,26.367,37.109,22.461,28.809,30.273
1678151037.845,11.230,43.945,21.484,10.742,-8.301
1678151037.849,-13.184,43.457,13.184,-16.113,1.953
1678151037.844,-0.488,42.480,9.766,-4.395,13.672
1678151037.848,13.184,46.387,17.578,8.301,12.695
1678151037.852,9.766,47.852,21.484,6.348,34.180
1678151037.856,20.508,47.363,20.996,9.766,44.434
1678151037.860,24.414,45.898,22.949,8.789,30.762
1678151037.864,20.996,45.410,26.367,12.695,14.160
1678151037.868,18.555,47.363,24.414,9.277,27.832
1678151037.871,22.461,48.828,25.879,9.766,24.902
1678151037.875,24.902,46.387,30.273,12.695,2.930
1678151037.879,26.367,44.434,28.809,13.184,0.000
1678151037.883,29.785,46.387,33.203,18.555,-9.277
1678151037.887,29.785,47.363,37.109,25.879,12.207
1678151037.901,34.668,47.363,36.621,25.879,23.438
1678151037.905,34.668,43.457,36.621,21.973,1.465
1678151037.909,27.344,38.574,30.273,20.020,26.855
1678151037.913,29.297,35.645,24.902,20.508,49.805
