timestamps,TP9,AF7,AF8,TP10,Right AUX
1678491155.210,24.902,22.949,24.414,24.414,41.504
1678491155.214,12.695,24.902,29.785,3.418,-37.598
1678491155.218,17.090,20.996,29.297,8.301,-34.180
1678491155.222,35.645,24.414,28.320,39.062,69.336
1678491155.226,32.227,28.809,32.227,35.645,48.340
1678491155.230,21.484,26.367,28.809,12.207,-24.414
1678491155.234,20.020,26.367,20.020,14.160,36.621
1678491155.237,29.785,27.832,20.996,35.156,66.895
1678491155.241,36.133,30.273,28.809,37.598,60.547
1678491155.245,24.414,30.273,29.297,17.090,21.484
1678491155.249,17.090,28.320,28.320,8.789,-24.902
1678491155.253,21.484,24.902,28.809,22.461,6.348
1678491155.256,13.184,26.367,19.043,0.000,-5.371
1678491155.260,15.137,17.578,20.020,16.602,-42.969
1678491155.264,29.785,18.066,21.484,45.898,52.246
1678491155.268,24.414,21.484,22.949,27.344,78.613
1678491155.272,9.277,22.949,23.438,4.883,-16.602
1678491155.275,17.090,26.367,29.297,15.625,-48.340
1678491155.279,32.227,26.855,29.785,36.621,20.996
1678491155.283,29.297,29.785,26.367,30.762,67.383
1678491155.287,14.160,28.809,26.367,6.836,14.160
1678491155.291,12.695,24.414,25.391,7.812,-70.801
1678491155.304,27.832,24.902,24.414,34.180,-15.625
1678491155.308,32.715,24.902,22.461,38.574,94.238
1678491155.312,20.996,28.809,26.367,13.184,65.430
1678491155.316,16.602,31.250,22.949,4.883,9.766
1678491155.320,26.367,27.344,16.602,23.926,2.930
1678491155.324,35.645,29.785,24.902,39.062,92.773
1678491155.328,22.461,32.715,28.320,16.602,31.250
1678491155.331,11.230,31.250,26.855,0.000,-29.297
1678491155.335,19.043,30.762,28.320,12.207,21.484
1678491155.339,35.645,29.297,27.832,40.527,43.457
1678491155.343,29.297,28.320,28.320,30.273,39.551
1678491155.347,18.066,26.367,25.879,5.859,-21.973
1678491155.342,20.508,25.879,26.855,8.301,-4.395
1678491155.346,34.668,28.320,32.227,39.551,55.664
1678491155.350,32.715,25.391,32.227,38.574,70.312
1678491155.354,18.066,25.879,27.832,10.254,19.531
1678491155.358,17.578,29.297,27.832,9.766,-50.293
1678491155.362,31.250,30.273,31.738,33.203,15.625
1678491155.366,37.598,30.273,27.344,42.480,20.020
1678491155.369,24.414,29.297,28.320,22.461,-33.203
1678491155.373,16.602,27.832,30.762,13.672,-28.809
1678491155.377,25.391,26.855,27.832,23.438,-25.391
1678491155.381,41.016,28.809,26.367,44.434,67.871
1678491155.385,30.762,28.320,30.273,29.297,60.547
1678491155.398,16.602,25.391,33.203,11.230,-9.766
1678491155.402,22.949,25.879,31.738,24.414,-2.441
1678491155.406,38.574,24.902,32.227,47.363,56.641
1678491155.410,30.762,25.391,32.227,31.738,24.414
1678491155.414,17.090,25.879,30.273,9.766,-54.688
1678491155.418,18.066,24.902,29.297,14.648,-63.965
1678491155.422,30.273,25.879,29.785,33.691,30.273
1678491155.425,34.180,23.926,31.250,35.645,83.496
1678491155.429,18.066,25.879,27.344,12.695,-30.273
1678491155.433,12.695,25.879,26.367,6.348,-88.379
1678491155.437,25.879,26.367,31.738,25.879,34.668
1678491155.441,33.691,24.414,35.645,37.109,92.285
1678491155.435,20.020,20.508,38.086,16.602,49.316
1678491155.439,7.812,22.949,34.668,6.348,9.766
1678491155.443,11.230,22.949,31.738,17.578,23.926
1678491155.447,25.391,25.391,32.715,39.551,125.977
1678491155.451,18.555,24.414,26.367,24.414,54.688
1678491155.455,5.859,22.461,25.879,2.930,2.441
1678491155.459,13.672,25.391,29.785,13.672,44.922
1678491155.462,31.250,27.344,24.902,38.574,104.492
1678491155.466,22.461,24.414,24.902,25.879,98.633
1678491155.470,7.324,22.461,21.484,0.488,28.809
1678491155.474,10.254,23.438,22.949,1.465,-41.016
1678491155.478,26.855,23.438,28.809,28.809,29.785
1678491155.491,29.297,29.297,27.832,33.203,98.633
1678491155.495,10.254,27.832,28.320,3.906,31.738
1678491155.499,9.766,26.855,26.367,0.488,-31.738
1678491155.503,18.555,26.855,16.602,17.090,-1.953
1678491155.507,24.902,25.879,20.020,29.785,94.238
1678491155.511,13.672,25.391,21.973,9.766,42.480
1678491155.515,4.883,25.391,18.066,-3.906,-11.719
1678491155.518,18.066,26.367,20.508,15.625,23.926
1678491155.522,32.715,23.926,20.020,38.574,89.844
1678491155.526,22.461,23.926,23.438,22.461,46.387
1678491155.530,8.301,20.020,27.832,2.930,59.570
1678491155.534,14.160,23.438,25.879,11.230,45.898
1678491155.529,25.879,26.367,22.949,32.227,55.664
1678491155.533,20.508,20.020,24.902,25.391,116.699
1678491155.537,6.836,20.508,22.949,3.418,44.434
1678491155.541,6.836,22.461,20.996,0.488,-38.086
1678491155.545,25.879,22.461,18.066,22.949,48.828
1678491155.549,31.250,25.879,20.020,32.227,97.656
1678491155.553,17.090,26.367,27.344,4.883,-5.371
1678491155.556,14.160,28.809,26.367,-2.930,-7.812
1678491155.560,25.391,30.273,25.391,18.066,6.348
1678491155.564,29.297,21.973,23.926,26.855,42.480
1678491155.568,12.207,19.531,22.949,1.953,12.207
1678491155.572,4.883,22.461,24.902,-7.812,14.160
1678491155.586,12.207,20.508,24.902,7.324,68.359
1678491155.590,25.879,20.020,22.461,29.785,62.500
1678491155.594,22.461,27.344,23.438,18.555,54.688
1678491155.598,16.113,29.297,22.949,-3.418,2.441
1678491155.602,20.508,22.949,23.438,0.977,-23.438
1678491155.606,32.715,22.949,28.320,30.762,70.312
1678491155.610,34.668,27.344,30.762,30.762,130.859
1678491155.613,16.602,26.855,28.809,-0.977,7.324
1678491155.617,11.719,24.902,24.414,-2.441,-97.656
